,column,count,missing_count_x,missing_pct,min_value,max_value,range_value,mean_value,median_value,std_dev,coef_of_variation,p25,p75,iqr_x,skewness_x,kurtosis_x,zero_count,negative_count,q1_x,q3_x,iqr_y,lower_bound,upper_bound,outlier_count_x,outlier_percentage,dtype,non_null_count,missing_count_y,missing_rate,unique_count,mean,median,std,min,q1_y,q3_y,max,iqr,skewness_y,kurtosis_y,outlier_count_y,outlier_rate,skew_label,variance_flag,normality_pvalue,normality_label
196,CC_PAYMENT_MIN_RATIO_MAX,59269,248242,80.7262,0.0,2975900.0,2975900.0,187.5425,16.971,13581.6123,72.4188,4.067,21.8303,17.7633,189.4485,39731.6774,121,0,4.067,21.8303,17.7633,-22.578,48.4753,7224,12.1885,float64,59269,248242,0.8073,47187,187.5425,16.971,13581.6123,0.0,4.067,21.8303,2975900.0,17.7633,189.4533,39735.0295,7224,0.1219,highly_skewed,variable,0.0,non_normal
197,CC_PAYMENT_MIN_RATIO_MEAN,59269,248242,80.7262,0.0,496093.0801,496093.0801,20.0554,2.3798,2047.4643,102.0905,1.4075,4.9608,3.5533,240.0504,58141.631,121,0,1.4075,4.9608,3.5533,-3.9224,10.2907,6962,11.7464,float64,59269,248242,0.8073,58279,20.0554,2.3798,2047.4643,0.0,1.4075,4.9608,496093.0801,3.5533,240.0565,58146.5363,6962,0.1175,highly_skewed,variable,0.0,non_normal
198,CC_PAYMENT_TOTAL_RATIO_MAX,59775,247736,80.5617,-32.7701,2525801.0,2525833.7701,248.1034,0.607,14593.7728,58.8213,0.1075,5.9307,5.8233,142.2388,22176.8937,1897,26,0.1075,5.9307,5.8233,-8.6274,14.6656,12246,20.4868,float64,59775,247736,0.8056,56912,248.1034,0.607,14593.7728,-32.7701,0.1075,5.9307,2525801.0,5.8233,142.2423,22178.7489,12246,0.2049,highly_skewed,variable,0.0,non_normal
199,CC_PAYMENT_TOTAL_RATIO_MEAN,59775,247736,80.5617,-87765.1175,410582.2605,498347.378,20.6758,0.0987,1896.661,91.7336,0.0468,0.5867,0.54,176.3866,37277.5988,1886,2498,0.0468,0.5867,0.54,-0.7632,1.3966,13174,22.0393,float64,59775,247736,0.8056,57349,20.6758,0.0987,1896.661,-87765.1175,0.0468,0.5867,410582.2605,0.54,176.391,37280.7173,13174,0.2204,highly_skewed,variable,0.0,non_normal
200,CC_RECEIVABLE_LIMIT_RATIO_MAX,86036,221475,72.0218,0.0,11.1795,11.1795,0.6265,0.9467,0.4788,0.7643,0.0,1.0361,1.0361,-0.2532,1.2131,26756,0,0.0,1.0361,1.0361,-1.5541,2.5902,14,0.0163,float64,86036,221475,0.7202,55701,0.6265,0.9467,0.4788,0.0,0.0,1.0361,11.1795,1.0361,-0.2532,1.2132,14,0.0002,approximately_symmetric,variable,0.0,non_normal
201,CC_RECEIVABLE_LIMIT_RATIO_MEAN,86036,221475,72.0218,-0.0848,2.1731,2.2579,0.3247,0.2514,0.3232,0.9954,0.0,0.5888,0.5888,0.5559,-1.0294,26711,71,0.0,0.5888,0.5888,-0.8832,1.4721,4,0.0046,float64,86036,221475,0.7202,58877,0.3247,0.2514,0.3232,-0.0848,0.0,0.5888,2.1731,0.5888,0.5559,-1.0294,4,0.0,moderately_skewed,variable,0.0,non_normal
202,CC_SK_DPD_DEF_MAX,86905,220606,71.7392,0.0,2800.0,2800.0,0.78,0.0,23.8145,30.5305,0.0,0.0,0.0,98.4186,10193.4316,72063,0,0.0,0.0,0.0,0.0,0.0,14842,17.0784,float64,86905,220606,0.7174,52,0.78,0.0,23.8145,0.0,0.0,0.0,2800.0,0.0,98.4203,10194.0181,0,0.0,highly_skewed,variable,0.0,non_normal
203,CC_SK_DPD_DEF_MEAN,86905,220606,71.7392,0.0,1309.6,1309.6,0.1269,0.0,10.034,79.0886,0.0,0.0,0.0,111.8728,13040.9844,72063,0,0.0,0.0,0.0,0.0,0.0,14842,17.0784,float64,86905,220606,0.7174,1548,0.1269,0.0,10.034,0.0,0.0,0.0,1309.6,0.0,111.8747,13041.7348,0,0.0,highly_skewed,variable,0.0,non_normal
204,CC_SK_DPD_DEF_SUM,86905,220606,71.7392,0.0,124412.0,124412.0,10.6122,0.0,921.0133,86.7886,0.0,0.0,0.0,111.6863,12965.8724,72063,0,0.0,0.0,0.0,0.0,0.0,14842,17.0784,float64,86905,220606,0.7174,217,10.6122,0.0,921.0133,0.0,0.0,0.0,124412.0,0.0,111.6882,12966.6185,0,0.0,highly_skewed,variable,0.0,non_normal
205,CC_SK_DPD_MAX,86905,220606,71.7392,0.0,2831.0,2831.0,16.9535,0.0,143.5671,8.4683,0.0,0.0,0.0,10.514,118.8725,69023,0,0.0,0.0,0.0,0.0,0.0,17882,20.5765,float64,86905,220606,0.7174,409,16.9535,0.0,143.5671,0.0,0.0,0.0,2831.0,0.0,10.5142,118.8794,0,0.0,highly_skewed,variable,0.0,non_normal
206,CC_SK_DPD_MEAN,86905,220606,71.7392,0.0,1386.9479,1386.9479,4.2091,0.0,44.6023,10.5966,0.0,0.0,0.0,13.8538,233.474,69023,0,0.0,0.0,0.0,0.0,0.0,17882,20.5765,float64,86905,220606,0.7174,3606,4.2091,0.0,44.6023,0.0,0.0,0.0,1386.9479,0.0,13.854,233.4875,0,0.0,highly_skewed,variable,0.0,non_normal
207,CC_SK_DPD_SUM,86905,220606,71.7392,0.0,133147.0,133147.0,352.6712,0.0,3854.1542,10.9285,0.0,0.0,0.0,14.4628,263.431,69023,0,0.0,0.0,0.0,0.0,0.0,17882,20.5765,float64,86905,220606,0.7174,1464,352.6712,0.0,3854.1542,0.0,0.0,0.0,133147.0,0.0,14.4631,263.4462,0,0.0,highly_skewed,variable,0.0,non_normal
208,CC_SK_ID_PREV_NUNIQUE,86905,220606,71.7392,1.0,4.0,3.0,1.0063,1.0,0.08,0.0795,1.0,1.0,0.0,13.0234,180.6695,0,0,1.0,1.0,0.0,1.0,1.0,542,0.6237,float64,86905,220606,0.7174,4,1.0063,1.0,0.08,1.0,1.0,1.0,4.0,0.0,13.0236,180.6799,0,0.0,highly_skewed,variable,0.0,non_normal
209,CNT_CHILDREN,307511,0,0.0,0.0,19.0,19.0,0.4171,0.0,0.7221,1.7315,0.0,1.0,1.0,1.9746,7.904,215371,0,0.0,1.0,1.0,-1.5,2.5,4272,1.3892,int64,307511,0,0.0,15,0.4171,0.0,0.7221,0.0,0.0,1.0,19.0,1.0,1.9746,7.9041,4272,0.0139,highly_skewed,variable,0.0,non_normal
210,CNT_FAM_MEMBERS,307509,2,0.0007,1.0,20.0,19.0,2.1527,2.0,0.9107,0.423,2.0,3.0,1.0,0.9875,2.8019,0,0,2.0,3.0,1.0,0.5,4.5,4007,1.3031,float64,307509,2,0.0,17,2.1527,2.0,0.9107,1.0,2.0,3.0,20.0,1.0,0.9875,2.802,4007,0.013,moderately_skewed,variable,0.0,non_normal
211,COMMONAREA_AVG,92646,214865,69.8723,0.0,1.0,1.0,0.0446,0.0211,0.076,1.704,0.0078,0.0515,0.0437,5.4572,45.9855,8442,0,0.0078,0.0515,0.0437,-0.0578,0.117,7942,8.5724,float64,92646,214865,0.6987,3181,0.0446,0.0211,0.076,0.0,0.0078,0.0515,1.0,0.0437,5.4573,45.988,7942,0.0857,highly_skewed,variable,0.0,non_normal
212,COMMONAREA_MEDI,92646,214865,69.8723,0.0,1.0,1.0,0.0446,0.0208,0.0761,1.7075,0.0079,0.0513,0.0434,5.4192,45.2611,8691,0,0.0079,0.0513,0.0434,-0.0572,0.1164,8004,8.6393,float64,92646,214865,0.6987,3202,0.0446,0.0208,0.0761,0.0,0.0079,0.0513,1.0,0.0434,5.4192,45.2636,8004,0.0864,highly_skewed,variable,0.0,non_normal
213,COMMONAREA_MODE,92646,214865,69.8723,0.0,1.0,1.0,0.0426,0.019,0.0744,1.7494,0.0072,0.049,0.0418,5.6205,48.8583,9690,0,0.0072,0.049,0.0418,-0.0555,0.1117,7938,8.5681,float64,92646,214865,0.6987,3128,0.0426,0.019,0.0744,0.0,0.0072,0.049,1.0,0.0418,5.6206,48.861,7938,0.0857,highly_skewed,variable,0.0,non_normal
214,DAYS_BIRTH,307511,0,0.0,-25229.0,-7489.0,17740.0,-16036.9951,-15750.0,4363.9886,0.2721,-19682.0,-12413.0,7269.0,-0.1157,-1.0491,0,307511,-19682.0,-12413.0,7269.0,-30585.5,-1509.5,0,0.0,int64,307511,0,0.0,17460,-16036.9951,-15750.0,4363.9886,-25229.0,-19682.0,-12413.0,-7489.0,7269.0,-0.1157,-1.0491,0,0.0,approximately_symmetric,variable,0.0,non_normal
215,DAYS_EMPLOYED,252137,55374,18.0072,-17912.0,0.0,17912.0,-2384.1693,-1648.0,2338.3602,0.9808,-3175.0,-767.0,2408.0,-1.9683,4.7525,2,252135,-3175.0,-767.0,2408.0,-6787.0,2845.0,15149,6.0082,float64,252137,55374,0.1801,12573,-2384.1693,-1648.0,2338.3602,-17912.0,-3175.0,-767.0,0.0,2408.0,-1.9683,4.7527,15149,0.0601,highly_skewed,variable,0.0,non_normal
216,DAYS_EMPLOYED_ANOM,307511,0,0.0,0.0,1.0,1.0,0.1801,0.0,0.3842,2.1339,0.0,0.0,0.0,1.6652,0.773,252137,0,0.0,0.0,0.0,0.0,0.0,55374,18.0072,int64,307511,0,0.0,2,0.1801,0.0,0.3842,0.0,0.0,0.0,1.0,0.0,1.6652,0.773,0,0.0,highly_skewed,variable,0.0,non_normal
217,DAYS_ID_PUBLISH,307511,0,0.0,-7197.0,0.0,7197.0,-2994.2024,-3254.0,1509.4504,0.5041,-4299.0,-1720.0,2579.0,0.3493,-1.1068,16,307495,-4299.0,-1720.0,2579.0,-8167.5,2148.5,0,0.0,int64,307511,0,0.0,6168,-2994.2024,-3254.0,1509.4504,-7197.0,-4299.0,-1720.0,0.0,2579.0,0.3493,-1.1068,0,0.0,approximately_symmetric,variable,0.0,non_normal
218,DAYS_LAST_PHONE_CHANGE,307510,1,0.0003,-4292.0,0.0,4292.0,-962.8588,-757.0,826.8085,0.8587,-1570.0,-274.0,1296.0,-0.7136,-0.3086,37672,269838,-1570.0,-274.0,1296.0,-3514.0,1670.0,435,0.1415,float64,307510,1,0.0,3773,-962.8588,-757.0,826.8085,-4292.0,-1570.0,-274.0,0.0,1296.0,-0.7136,-0.3086,435,0.0014,moderately_skewed,variable,0.0,non_normal
219,DAYS_REGISTRATION,307511,0,0.0,-24672.0,0.0,24672.0,-4986.1203,-4504.0,3522.8863,0.7065,-7479.5,-2010.0,5469.5,-0.5909,-0.3214,80,307431,-7479.5,-2010.0,5469.5,-15683.75,6194.25,659,0.2143,float64,307511,0,0.0,15688,-4986.1203,-4504.0,3522.8863,-24672.0,-7479.5,-2010.0,0.0,5469.5,-0.5909,-0.3213,659,0.0021,moderately_skewed,variable,0.0,non_normal
220,DEF_30_CNT_SOCIAL_CIRCLE,306490,1021,0.332,0.0,34.0,34.0,0.1434,0.0,0.4467,3.1146,0.0,0.0,0.0,5.1835,126.3104,271324,0,0.0,0.0,0.0,0.0,0.0,35166,11.4738,float64,306490,1021,0.0033,10,0.1434,0.0,0.4467,0.0,0.0,0.0,34.0,0.0,5.1835,126.3124,0,0.0,highly_skewed,variable,0.0,non_normal
221,DEF_60_CNT_SOCIAL_CIRCLE,306490,1021,0.332,0.0,24.0,24.0,0.1,0.0,0.3623,3.6211,0.0,0.0,0.0,5.2779,86.5614,280721,0,0.0,0.0,0.0,0.0,0.0,25769,8.4078,float64,306490,1021,0.0033,9,0.1,0.0,0.3623,0.0,0.0,0.0,24.0,0.0,5.2779,86.5629,0,0.0,highly_skewed,variable,0.0,non_normal
222,ELEVATORS_AVG,143620,163891,53.296,0.0,1.0,1.0,0.0789,0.0,0.1346,1.7048,0.0,0.12,0.12,2.4394,7.8691,85718,0,0.0,0.12,0.12,-0.18,0.3,10420,7.2553,float64,143620,163891,0.533,257,0.0789,0.0,0.1346,0.0,0.0,0.12,1.0,0.12,2.4394,7.8694,10420,0.0726,highly_skewed,variable,0.0,non_normal
223,ELEVATORS_MEDI,143620,163891,53.296,0.0,1.0,1.0,0.0781,0.0,0.1345,1.7222,0.0,0.12,0.12,2.4578,7.9637,87026,0,0.0,0.12,0.12,-0.18,0.3,10383,7.2295,float64,143620,163891,0.533,46,0.0781,0.0,0.1345,0.0,0.0,0.12,1.0,0.12,2.4578,7.964,10383,0.0723,highly_skewed,variable,0.0,non_normal
224,ELEVATORS_MODE,143620,163891,53.296,0.0,1.0,1.0,0.0745,0.0,0.1323,1.7755,0.0,0.1208,0.1208,2.5523,8.5976,89498,0,0.0,0.1208,0.1208,-0.1812,0.302,9732,6.7762,float64,143620,163891,0.533,26,0.0745,0.0,0.1323,0.0,0.0,0.1208,1.0,0.1208,2.5523,8.5979,9732,0.0678,highly_skewed,variable,0.0,non_normal
225,ENTRANCES_AVG,152683,154828,50.3488,0.0,1.0,1.0,0.1497,0.1379,0.1,0.6682,0.069,0.2069,0.1379,2.3997,11.5928,323,0,0.069,0.2069,0.1379,-0.1378,0.4137,3882,2.5425,float64,152683,154828,0.5035,285,0.1497,0.1379,0.1,0.0,0.069,0.2069,1.0,0.1379,2.3997,11.5932,3882,0.0254,highly_skewed,variable,0.0,non_normal
226,ENTRANCES_MEDI,152683,154828,50.3488,0.0,1.0,1.0,0.1492,0.1379,0.1004,0.6727,0.069,0.2069,0.1379,2.3877,11.4737,329,0,0.069,0.2069,0.1379,-0.1378,0.4137,3893,2.5497,float64,152683,154828,0.5035,46,0.1492,0.1379,0.1004,0.0,0.069,0.2069,1.0,0.1379,2.3877,11.4741,3893,0.0255,highly_skewed,variable,0.0,non_normal
227,ENTRANCES_MODE,152683,154828,50.3488,0.0,1.0,1.0,0.1452,0.1379,0.101,0.6955,0.069,0.2069,0.1379,2.3923,11.422,387,0,0.069,0.2069,0.1379,-0.1378,0.4137,3840,2.515,float64,152683,154828,0.5035,30,0.1452,0.1379,0.101,0.0,0.069,0.2069,1.0,0.1379,2.3923,11.4225,3840,0.0252,highly_skewed,variable,0.0,non_normal
228,EXT_SOURCE_1,134133,173378,56.3811,0.0146,0.9627,0.9481,0.5021,0.506,0.2111,0.4203,0.334,0.6751,0.341,-0.0688,-0.9652,0,0,0.334,0.6751,0.341,-0.1776,1.1866,0,0.0,float64,134133,173378,0.5638,114584,0.5021,0.506,0.2111,0.0146,0.334,0.6751,0.9627,0.341,-0.0688,-0.9652,0,0.0,approximately_symmetric,variable,0.0,non_normal
229,EXT_SOURCE_2,306851,660,0.2146,0.0,0.855,0.855,0.5144,0.566,0.1911,0.3714,0.3925,0.6636,0.2712,-0.7936,-0.2691,0,0,0.3925,0.6636,0.2712,-0.0143,1.0704,0,0.0,float64,306851,660,0.0021,119831,0.5144,0.566,0.1911,0.0,0.3925,0.6636,0.855,0.2712,-0.7936,-0.2691,0,0.0,moderately_skewed,variable,0.0,non_normal
230,EXT_SOURCE_3,246546,60965,19.8253,0.0005,0.896,0.8955,0.5109,0.5353,0.1948,0.3814,0.3706,0.6691,0.2984,-0.4094,-0.6635,0,0,0.3706,0.6691,0.2984,-0.077,1.1167,0,0.0,float64,246546,60965,0.1983,814,0.5109,0.5353,0.1948,0.0005,0.3706,0.6691,0.896,0.2984,-0.4094,-0.6635,0,0.0,approximately_symmetric,variable,0.0,non_normal
231,FLAG_CONT_MOBILE,307511,0,0.0,0.0,1.0,1.0,0.9981,1.0,0.0432,0.0432,1.0,1.0,0.0,-23.0811,530.7353,574,0,1.0,1.0,0.0,1.0,1.0,574,0.1867,int64,307511,0,0.0,2,0.9981,1.0,0.0432,0.0,1.0,1.0,1.0,0.0,-23.0812,530.744,0,0.0,highly_skewed,variable,0.0,non_normal
232,FLAG_DOCUMENT_10,307511,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0048,209.5931,0.0,0.0,0.0,209.588,43925.1429,307504,0,0.0,0.0,0.0,0.0,0.0,7,0.0023,int64,307511,0,0.0,2,0.0,0.0,0.0048,0.0,0.0,0.0,1.0,0.0,209.5891,43925.8571,0,0.0,highly_skewed,variable,0.0,non_normal
233,FLAG_DOCUMENT_11,307511,0,0.0,0.0,1.0,1.0,0.0039,0.0,0.0624,15.9568,0.0,0.0,0.0,15.8942,250.624,306308,0,0.0,0.0,0.0,0.0,0.0,1203,0.3912,int64,307511,0,0.0,2,0.0039,0.0,0.0624,0.0,0.0,0.0,1.0,0.0,15.8942,250.6281,0,0.0,highly_skewed,variable,0.0,non_normal
234,FLAG_DOCUMENT_12,307511,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0026,392.1161,0.0,0.0,0.0,392.1129,153750.5,307509,0,0.0,0.0,0.0,0.0,0.0,2,0.0007,int64,307511,0,0.0,2,0.0,0.0,0.0026,0.0,0.0,0.0,1.0,0.0,392.1148,153753.0,0,0.0,highly_skewed,variable,0.0,non_normal
235,FLAG_DOCUMENT_13,307511,0,0.0,0.0,1.0,1.0,0.0035,0.0,0.0593,16.8132,0.0,0.0,0.0,16.7537,278.6853,306427,0,0.0,0.0,0.0,0.0,0.0,1084,0.3525,int64,307511,0,0.0,2,0.0035,0.0,0.0593,0.0,0.0,0.0,1.0,0.0,16.7537,278.6898,0,0.0,highly_skewed,variable,0.0,non_normal
236,FLAG_DOCUMENT_14,307511,0,0.0,0.0,1.0,1.0,0.0029,0.0,0.0541,18.4267,0.0,0.0,0.0,18.3724,335.5467,306608,0,0.0,0.0,0.0,0.0,0.0,903,0.2936,int64,307511,0,0.0,2,0.0029,0.0,0.0541,0.0,0.0,0.0,1.0,0.0,18.3725,335.5522,0,0.0,highly_skewed,variable,0.0,non_normal
237,FLAG_DOCUMENT_15,307511,0,0.0,0.0,1.0,1.0,0.0012,0.0,0.0348,28.734,0.0,0.0,0.0,28.6992,821.6437,307139,0,0.0,0.0,0.0,0.0,0.0,372,0.121,int64,307511,0,0.0,2,0.0012,0.0,0.0348,0.0,0.0,0.0,1.0,0.0,28.6993,821.6571,0,0.0,highly_skewed,variable,0.0,non_normal
238,FLAG_DOCUMENT_16,307511,0,0.0,0.0,1.0,1.0,0.0099,0.0,0.0991,9.9862,0.0,0.0,0.0,9.8861,95.7342,304458,0,0.0,0.0,0.0,0.0,0.0,3053,0.9928,int64,307511,0,0.0,2,0.0099,0.0,0.0991,0.0,0.0,0.0,1.0,0.0,9.8861,95.7358,0,0.0,highly_skewed,variable,0.0,non_normal
239,FLAG_DOCUMENT_17,307511,0,0.0,0.0,1.0,1.0,0.0003,0.0,0.0163,61.2303,0.0,0.0,0.0,61.2138,3745.1344,307429,0,0.0,0.0,0.0,0.0,0.0,82,0.0267,int64,307511,0,0.0,2,0.0003,0.0,0.0163,0.0,0.0,0.0,1.0,0.0,61.2141,3745.1953,0,0.0,highly_skewed,variable,0.0,non_normal
240,FLAG_DOCUMENT_18,307511,0,0.0,0.0,1.0,1.0,0.0081,0.0,0.0898,11.0456,0.0,0.0,0.0,10.955,118.0126,305011,0,0.0,0.0,0.0,0.0,0.0,2500,0.813,int64,307511,0,0.0,2,0.0081,0.0,0.0898,0.0,0.0,0.0,1.0,0.0,10.9551,118.0145,0,0.0,highly_skewed,variable,0.0,non_normal
241,FLAG_DOCUMENT_19,307511,0,0.0,0.0,1.0,1.0,0.0006,0.0,0.0244,40.9804,0.0,0.0,0.0,40.9559,1675.3886,307328,0,0.0,0.0,0.0,0.0,0.0,183,0.0595,int64,307511,0,0.0,2,0.0006,0.0,0.0244,0.0,0.0,0.0,1.0,0.0,40.9561,1675.4158,0,0.0,highly_skewed,variable,0.0,non_normal
242,FLAG_DOCUMENT_2,307511,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0065,153.7978,0.0,0.0,0.0,153.7911,23649.6923,307498,0,0.0,0.0,0.0,0.0,0.0,13,0.0042,int64,307511,0,0.0,2,0.0,0.0,0.0065,0.0,0.0,0.0,1.0,0.0,153.7918,23650.0769,0,0.0,highly_skewed,variable,0.0,non_normal
243,FLAG_DOCUMENT_20,307511,0,0.0,0.0,1.0,1.0,0.0005,0.0,0.0225,44.3873,0.0,0.0,0.0,44.3647,1966.2249,307355,0,0.0,0.0,0.0,0.0,0.0,156,0.0507,int64,307511,0,0.0,2,0.0005,0.0,0.0225,0.0,0.0,0.0,1.0,0.0,44.3649,1966.2569,0,0.0,highly_skewed,variable,0.0,non_normal
244,FLAG_DOCUMENT_21,307511,0,0.0,0.0,1.0,1.0,0.0003,0.0,0.0183,54.6311,0.0,0.0,0.0,54.6127,2980.544,307408,0,0.0,0.0,0.0,0.0,0.0,103,0.0335,int64,307511,0,0.0,2,0.0003,0.0,0.0183,0.0,0.0,0.0,1.0,0.0,54.6129,2980.5925,0,0.0,highly_skewed,variable,0.0,non_normal
245,FLAG_DOCUMENT_3,307511,0,0.0,0.0,1.0,1.0,0.71,1.0,0.4538,0.6391,0.0,1.0,1.0,-0.9257,-1.143,89171,0,0.0,1.0,1.0,-1.5,2.5,0,0.0,int64,307511,0,0.0,2,0.71,1.0,0.4538,0.0,0.0,1.0,1.0,1.0,-0.9257,-1.143,0,0.0,moderately_skewed,variable,0.0,non_normal
246,FLAG_DOCUMENT_4,307511,0,0.0,0.0,1.0,1.0,0.0001,0.0,0.009,110.903,0.0,0.0,0.0,110.8938,12295.4401,307486,0,0.0,0.0,0.0,0.0,0.0,25,0.0081,int64,307511,0,0.0,2,0.0001,0.0,0.009,0.0,0.0,0.0,1.0,0.0,110.8944,12295.64,0,0.0,highly_skewed,variable,0.0,non_normal
247,FLAG_DOCUMENT_5,307511,0,0.0,0.0,1.0,1.0,0.0151,0.0,0.122,8.0722,0.0,0.0,0.0,7.9483,61.1752,302863,0,0.0,0.0,0.0,0.0,0.0,4648,1.5115,int64,307511,0,0.0,2,0.0151,0.0,0.122,0.0,0.0,0.0,1.0,0.0,7.9483,61.1762,0,0.0,highly_skewed,variable,0.0,non_normal
248,FLAG_DOCUMENT_6,307511,0,0.0,0.0,1.0,1.0,0.0881,0.0,0.2834,3.2182,0.0,0.0,0.0,2.9074,6.453,280433,0,0.0,0.0,0.0,0.0,0.0,27078,8.8055,int64,307511,0,0.0,2,0.0881,0.0,0.2834,0.0,0.0,0.0,1.0,0.0,2.9074,6.4532,0,0.0,highly_skewed,variable,0.0,non_normal
249,FLAG_DOCUMENT_7,307511,0,0.0,0.0,1.0,1.0,0.0002,0.0,0.0139,72.1877,0.0,0.0,0.0,72.1738,5207.051,307452,0,0.0,0.0,0.0,0.0,0.0,59,0.0192,int64,307511,0,0.0,2,0.0002,0.0,0.0139,0.0,0.0,0.0,1.0,0.0,72.1741,5207.1357,0,0.0,highly_skewed,variable,0.0,non_normal
250,FLAG_DOCUMENT_8,307511,0,0.0,0.0,1.0,1.0,0.0814,0.0,0.2734,3.3599,0.0,0.0,0.0,3.0622,7.3772,282487,0,0.0,0.0,0.0,0.0,0.0,25024,8.1376,int64,307511,0,0.0,2,0.0814,0.0,0.2734,0.0,0.0,0.0,1.0,0.0,3.0622,7.3774,0,0.0,highly_skewed,variable,0.0,non_normal
251,FLAG_DOCUMENT_9,307511,0,0.0,0.0,1.0,1.0,0.0039,0.0,0.0623,15.9902,0.0,0.0,0.0,15.9277,251.6909,306313,0,0.0,0.0,0.0,0.0,0.0,1198,0.3896,int64,307511,0,0.0,2,0.0039,0.0,0.0623,0.0,0.0,0.0,1.0,0.0,15.9278,251.695,0,0.0,highly_skewed,variable,0.0,non_normal
252,FLAG_EMAIL,307511,0,0.0,0.0,1.0,1.0,0.0567,0.0,0.2313,4.0781,0.0,0.0,0.0,3.8328,12.6906,290069,0,0.0,0.0,0.0,0.0,0.0,17442,5.672,int64,307511,0,0.0,2,0.0567,0.0,0.2313,0.0,0.0,0.0,1.0,0.0,3.8329,12.6908,0,0.0,highly_skewed,variable,0.0,non_normal
253,FLAG_EMP_PHONE,307511,0,0.0,0.0,1.0,1.0,0.8199,1.0,0.3843,0.4687,1.0,1.0,0.0,-1.6649,0.7718,55386,0,1.0,1.0,0.0,1.0,1.0,55386,18.0111,int64,307511,0,0.0,2,0.8199,1.0,0.3843,0.0,1.0,1.0,1.0,0.0,-1.6649,0.7719,0,0.0,highly_skewed,variable,0.0,non_normal
254,FLAG_MOBIL,307511,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0018,0.0018,1.0,1.0,0.0,-554.534,307506.0,1,0,1.0,1.0,0.0,1.0,1.0,1,0.0003,int64,307511,0,0.0,2,1.0,1.0,0.0018,0.0,1.0,1.0,1.0,0.0,-554.5367,307511.0,0,0.0,highly_skewed,variable,0.0,non_normal
255,FLAG_PHONE,307511,0,0.0,0.0,1.0,1.0,0.2811,0.0,0.4495,1.5993,0.0,1.0,1.0,0.9741,-1.0512,221080,0,0.0,1.0,1.0,-1.5,2.5,0,0.0,int64,307511,0,0.0,2,0.2811,0.0,0.4495,0.0,0.0,1.0,1.0,1.0,0.9741,-1.0512,0,0.0,moderately_skewed,variable,0.0,non_normal
256,FLAG_WORK_PHONE,307511,0,0.0,0.0,1.0,1.0,0.1994,0.0,0.3995,2.004,0.0,0.0,0.0,1.5049,0.2649,246203,0,0.0,0.0,0.0,0.0,0.0,61308,19.9368,int64,307511,0,0.0,2,0.1994,0.0,0.3995,0.0,0.0,0.0,1.0,0.0,1.5049,0.2649,0,0.0,highly_skewed,variable,0.0,non_normal
257,FLOORSMAX_AVG,154491,153020,49.7608,0.0,1.0,1.0,0.2263,0.1667,0.1446,0.6392,0.1667,0.3333,0.1666,1.2264,2.4324,2938,0,0.1667,0.3333,0.1666,-0.0832,0.5832,5215,3.3756,float64,154491,153020,0.4976,403,0.2263,0.1667,0.1446,0.0,0.1667,0.3333,1.0,0.1666,1.2265,2.4325,5215,0.0338,highly_skewed,variable,0.0,non_normal
258,FLOORSMAX_MEDI,154491,153020,49.7608,0.0,1.0,1.0,0.2259,0.1667,0.1451,0.6422,0.1667,0.3333,0.1666,1.2402,2.4684,2995,0,0.1667,0.3333,0.1666,-0.0832,0.5832,5360,3.4695,float64,154491,153020,0.4976,49,0.2259,0.1667,0.1451,0.0,0.1667,0.3333,1.0,0.1666,1.2402,2.4686,5360,0.0347,highly_skewed,variable,0.0,non_normal
259,FLOORSMAX_MODE,154491,153020,49.7608,0.0,1.0,1.0,0.2223,0.1667,0.1437,0.6464,0.1667,0.3333,0.1666,1.2443,2.5356,3415,0,0.1667,0.3333,0.1666,-0.0832,0.5832,5104,3.3038,float64,154491,153020,0.4976,25,0.2223,0.1667,0.1437,0.0,0.1667,0.3333,1.0,0.1666,1.2443,2.5357,5104,0.033,highly_skewed,variable,0.0,non_normal
260,FLOORSMIN_AVG,98869,208642,67.8486,0.0,1.0,1.0,0.2319,0.2083,0.1614,0.6959,0.0833,0.375,0.2917,0.9542,1.3381,2320,0,0.0833,0.375,0.2917,-0.3542,0.8126,343,0.3469,float64,98869,208642,0.6785,305,0.2319,0.2083,0.1614,0.0,0.0833,0.375,1.0,0.2917,0.9542,1.3383,343,0.0035,moderately_skewed,variable,0.0,non_normal
261,FLOORSMIN_MEDI,98869,208642,67.8486,0.0,1.0,1.0,0.2316,0.2083,0.1619,0.6991,0.0833,0.375,0.2917,0.9602,1.3464,2351,0,0.0833,0.375,0.2917,-0.3542,0.8126,344,0.3479,float64,98869,208642,0.6785,47,0.2316,0.2083,0.1619,0.0,0.0833,0.375,1.0,0.2917,0.9602,1.3466,344,0.0035,moderately_skewed,variable,0.0,non_normal
