,column,dtype,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,unique_count,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories
465,PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,float64,291057,16454,5.35,183,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.3157894736842105', '0.1904761904761904', '0.064516129032258', '0.0789473684210526']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
466,PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,float64,291057,16454,5.35,29,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.2', '0.1428571428571428', '0.1', '0.2857142857142857']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
467,PREV_NAME_GOODS_CATEGORY_Education_MEAN,float64,291057,16454,5.35,20,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.75', '0.5', '0.1428571428571428', '0.125']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
468,PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,float64,291057,16454,5.35,23,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.25', '0.2', '0.0303030303030303', '0.4']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
469,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,float64,291057,16454,5.35,130,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1', '0.4444444444444444', '0.4166666666666667', '0.4666666666666667']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
470,PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,float64,291057,16454,5.35,53,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0833333333333333', '0.0666666666666666', '0.1818181818181818', '0.0333333333333333']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
471,PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,float64,291057,16454,5.35,68,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2222222222222222', '0.0384615384615384', '0.4545454545454545', '0.12']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
472,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
473,PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,float64,291057,16454,5.35,20,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.2', '0.1428571428571428', '0.125', '0.0909090909090909']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
474,PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,float64,291057,16454,5.35,81,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.6666666666666666', '0.037037037037037', '0.0555555555555555', '0.75']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
475,PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,float64,291057,16454,5.35,62,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1666666666666666', '0.0434782608695652', '0.6', '0.04']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
476,PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,float64,291057,16454,5.35,37,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.5', '0.0588235294117647', '0.6', '0.0454545454545454']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
477,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,float64,291057,16454,5.35,232,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0416666666666666', '0.1304347826086956', '0.238095238095238', '0.4482758620689655']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
478,PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,float64,291057,16454,5.35,55,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.125', '0.1052631578947368', '0.0454545454545454', '0.0333333333333333']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
479,PREV_NAME_GOODS_CATEGORY_Other_MEAN,float64,291057,16454,5.35,47,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.0769230769230769', '0.6666666666666666', '0.1176470588235294', '0.2727272727272727']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
480,PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,float64,291057,16454,5.35,108,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.3636363636363636', '0.12', '0.2666666666666666', '0.0263157894736842']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
481,PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,float64,291057,16454,5.35,54,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2857142857142857', '0.0714285714285714', '0.032258064516129', '0.1538461538461538']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
482,PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,float64,291057,16454,5.35,55,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.625', '0.6', '0.75', '0.0344827586206896']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
483,PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,float64,291057,16454,5.35,54,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['1.0', '0.0714285714285714', '0.0434782608695652', '0.1538461538461538', '0.0476190476190476']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
484,PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,float64,291057,16454,5.35,20,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.3333333333333333', '0.05', '0.0666666666666666', '0.0625']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
485,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,float64,291057,16454,5.35,374,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4615384615384615', '0.6521739130434783', '0.0454545454545454', '0.98']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
486,PREV_NAME_GOODS_CATEGORY_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
487,PREV_NAME_PAYMENT_TYPE_Cash through the bank_MEAN,float64,291057,16454,5.35,423,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5263157894736842', '0.1935483870967742', '0.6896551724137931', '0.3421052631578947']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
488,PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,float64,291057,16454,5.35,52,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1428571428571428', '0.0588235294117647', '0.0434782608695652', '0.4']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
489,PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,float64,291057,16454,5.35,98,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0625', '0.2307692307692307', '0.15', '0.0227272727272727']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
490,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,float64,291057,16454,5.35,412,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.5789473684210527', '0.15', '0.032258064516129', '0.0344827586206896']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
491,PREV_NAME_PAYMENT_TYPE_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
492,PREV_NAME_PORTFOLIO_Cards_MEAN,float64,291057,16454,5.35,226,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4444444444444444', '0.0232558139534883', '0.7333333333333333', '0.2162162162162162']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
493,PREV_NAME_PORTFOLIO_Cars_MEAN,float64,291057,16454,5.35,34,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.1666666666666666', '0.0555555555555555', '0.1428571428571428', '0.1176470588235294']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
494,PREV_NAME_PORTFOLIO_Cash_MEAN,float64,291057,16454,5.35,414,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1578947368421052', '0.16', '0.7619047619047619', '0.425531914893617']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
495,PREV_NAME_PORTFOLIO_POS_MEAN,float64,291057,16454,5.35,364,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.5454545454545454', '0.3225806451612903', '0.2558139534883721', '0.119047619047619']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
496,PREV_NAME_PORTFOLIO_XNA_MEAN,float64,291057,16454,5.35,390,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4736842105263157', '0.2916666666666667', '0.2413793103448276', '0.6774193548387096']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
497,PREV_NAME_PORTFOLIO_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
498,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,float64,291057,16454,5.35,421,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.2142857142857142', '0.2105263157894736', '0.4838709677419355', '0.1481481481481481']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
499,PREV_NAME_PRODUCT_TYPE_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
500,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,float64,291057,16454,5.35,333,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5625', '0.1034482758620689', '0.3793103448275862', '0.0491803278688524']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
501,PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,float64,291057,16454,5.35,394,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.2666666666666666', '0.2777777777777778', '0.5909090909090909', '0.360655737704918']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
502,PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,float64,291057,16454,5.35,68,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['1.0', '0.0909090909090909', '0.05', '0.0238095238095238', '0.0952380952380952']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
503,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,float64,291057,16454,5.35,125,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0625', '0.3076923076923077', '0.2608695652173913', '0.875']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
504,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,float64,291057,16454,5.35,285,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0689655172413793', '0.0333333333333333', '0.5625', '0.3835616438356164']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
505,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,float64,291057,16454,5.35,117,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0526315789473684', '0.1052631578947368', '0.04', '0.8571428571428571']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
506,PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,float64,291057,16454,5.35,326,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.3181818181818182', '0.15', '0.9375', '0.2083333333333333']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
507,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,float64,291057,16454,5.35,142,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.4', '0.1290322580645161', '0.5238095238095238', '0.1363636363636363']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
508,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,float64,291057,16454,5.35,110,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1363636363636363', '0.037037037037037', '0.0232558139534883', '0.0285714285714285']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
509,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,float64,291057,16454,5.35,50,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.3333333333333333', '0.1818181818181818', '0.2857142857142857', '0.03125']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
510,PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,float64,291057,16454,5.35,60,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1', '0.5454545454545454', '0.3636363636363636', '0.2307692307692307']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
511,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,float64,291057,16454,5.35,30,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.5', '0.0714285714285714', '0.0625', '0.4']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
512,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,float64,291057,16454,5.35,385,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5882352941176471', '0.9767441860465116', '0.8604651162790697', '0.2191780821917808']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
513,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
514,PREV_NAME_TYPE_SUITE_Children_MEAN,float64,291057,16454,5.35,126,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0833333333333333', '0.1904761904761904', '0.2777777777777778', '0.027027027027027']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
515,PREV_NAME_TYPE_SUITE_Family_MEAN,float64,291057,16454,5.35,280,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5454545454545454', '0.2083333333333333', '0.081081081081081', '0.3235294117647059']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
516,PREV_NAME_TYPE_SUITE_Group of people_MEAN,float64,291057,16454,5.35,51,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0769230769230769', '0.0555555555555555', '0.2352941176470588', '0.0263157894736842']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
517,PREV_NAME_TYPE_SUITE_Other_A_MEAN,float64,291057,16454,5.35,73,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0526315789473684', '0.4', '0.1176470588235294', '0.3076923076923077']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
518,PREV_NAME_TYPE_SUITE_Other_B_MEAN,float64,291057,16454,5.35,104,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.6666666666666666', '0.0526315789473684', '0.2666666666666666', '0.1142857142857142']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
519,"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",float64,291057,16454,5.35,166,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0714285714285714', '0.073170731707317', '0.32', '0.217391304347826']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
520,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,float64,291057,16454,5.35,389,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4117647058823529', '0.36', '0.4411764705882353', '0.3428571428571428']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
521,PREV_NAME_TYPE_SUITE_nan_MEAN,float64,291057,16454,5.35,403,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.2307692307692307', '0.4347826086956521', '0.1794871794871795', '0.5428571428571428']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
522,PREV_NAME_YIELD_GROUP_XNA_MEAN,float64,291057,16454,5.35,411,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.2142857142857142', '0.2962962962962963', '0.1481481481481481', '0.3170731707317073']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
523,PREV_NAME_YIELD_GROUP_high_MEAN,float64,291057,16454,5.35,341,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4666666666666667', '0.4736842105263157', '0.8064516129032258', '0.3714285714285714']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
524,PREV_NAME_YIELD_GROUP_low_action_MEAN,float64,291057,16454,5.35,230,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1538461538461538', '0.1388888888888889', '0.0192307692307692', '0.631578947368421']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
525,PREV_NAME_YIELD_GROUP_low_normal_MEAN,float64,291057,16454,5.35,326,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.3181818181818182', '0.3157894736842105', '0.1162790697674418', '0.14']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
526,PREV_NAME_YIELD_GROUP_middle_MEAN,float64,291057,16454,5.35,329,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.3181818181818182', '0.2903225806451613', '0.1707317073170731', '0.5161290322580645']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
527,PREV_NAME_YIELD_GROUP_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
528,PREV_PRODUCT_COMBINATION_Card Street_MEAN,float64,291057,16454,5.35,248,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0952380952380952', '0.238095238095238', '0.1071428571428571', '0.4583333333333333']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
529,PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,float64,291057,16454,5.35,181,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.4444444444444444', '0.074074074074074', '0.0256410256410256', '0.09375']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
530,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,float64,291057,16454,5.35,247,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1363636363636363', '0.064516129032258', '0.3043478260869565', '0.7222222222222222']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
531,PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,float64,291057,16454,5.35,237,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1764705882352941', '0.1034482758620689', '0.3055555555555556', '0.3611111111111111']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
532,PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,float64,291057,16454,5.35,210,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1333333333333333', '0.32', '0.03125', '0.0425531914893617']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
533,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,float64,291057,16454,5.35,205,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0857142857142857', '0.4545454545454545', '0.0277777777777777', '0.0232558139534883']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
534,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,float64,291057,16454,5.35,284,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.625', '0.3793103448275862', '0.1034482758620689', '0.3870967741935484']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
535,PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,float64,291057,16454,5.35,263,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.2142857142857142', '0.1935483870967742', '0.45', '0.34375']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
536,PREV_PRODUCT_COMBINATION_Cash_MEAN,float64,291057,16454,5.35,375,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.875', '0.391304347826087', '0.5161290322580645', '0.5588235294117647']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
537,PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,float64,291057,16454,5.35,273,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5333333333333333', '0.2272727272727272', '0.1481481481481481', '0.3287671232876712']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
538,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,float64,291057,16454,5.35,171,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0526315789473684', '0.0256410256410256', '0.1363636363636363', '0.1153846153846153']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
539,PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,float64,291057,16454,5.35,179,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2727272727272727', '0.1304347826086956', '0.8484848484848485', '0.3157894736842105']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
540,PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,float64,291057,16454,5.35,80,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2857142857142857', '0.35', '0.0333333333333333', '0.0294117647058823']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
541,PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,float64,291057,16454,5.35,244,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5454545454545454', '0.1935483870967742', '0.5217391304347826', '0.0789473684210526']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
542,PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,float64,291057,16454,5.35,102,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2307692307692307', '0.0689655172413793', '0.0138888888888888', '0.0285714285714285']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
543,PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,float64,291057,16454,5.35,118,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['1.0', '0.0555555555555555', '0.05', '0.4545454545454545', '0.0571428571428571']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
544,PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,float64,291057,16454,5.35,50,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.2', '0.1176470588235294', '0.0454545454545454', '0.027027027027027']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
545,PREV_PRODUCT_COMBINATION_nan_MEAN,float64,291057,16454,5.35,40,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.0769230769230769', '0.1428571428571428', '0.1818181818181818', '0.0625']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
546,PREV_RATE_DOWN_PAYMENT_MAX,float64,273605,33906,11.03,118254,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.2080800361274186', '4.5937662526025175e-05', '0.1034065894323154', '0.1930117214900592']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
547,PREV_RATE_DOWN_PAYMENT_MEAN,float64,273605,33906,11.03,165733,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.104305971552818', '0.0515716880902978', '0.1788207504886075', '0.2178357350603301']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
548,PREV_SK_ID_PREV_NUNIQUE,float64,291057,16454,5.35,65,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['1.0', '26.0', '35.0', '40.0', '67.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
549,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,float64,291057,16454,5.35,313,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4615384615384615', '0.037037037037037', '0.4193548387096774', '0.5416666666666666']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
550,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,float64,291057,16454,5.35,304,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4444444444444444', '0.3571428571428571', '0.2258064516129032', '0.064516129032258']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
551,PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,float64,291057,16454,5.35,301,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.0285714285714285', '0.12', '0.1851851851851851', '0.8461538461538461']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
