Unnamed: 0,column,dtype,non_null_count_x,unique_count,unique_percentage,duplicate_count,duplicate_value_ratio,constant_flag,top_value_percentage,quasi_constant_flag,top_value,top_value_count,top_values_preview,non_null_count_y,dominant_value,dominant_value_pct,second_dominant_value,second_dominant_pct,top_values,suspicious_uniformity_flag,dominance_note,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories,count,min_value,max_value,range_value,mean_value,median_value,std_dev,coef_of_variation,p25,p75,iqr_x,skewness_x,kurtosis_x,zero_count,negative_count,q1_x,q3_x,iqr_y,lower_bound,upper_bound,outlier_count_x,outlier_percentage,missing_rate,mean,median,std,min,q1_y,q3_y,max,iqr,skewness_y,kurtosis_y,outlier_count_y,outlier_rate,skew_label,variance_flag,normality_pvalue,normality_label,missing_count,iqr_q1,iqr_q3,iqr_value,iqr_lower_bound,iqr_upper_bound,iqr_lower_count,iqr_upper_count,iqr_total_count,iqr_total_pct,extreme_iqr_count,extreme_iqr_pct,zscore_lower_bound,zscore_upper_bound,zscore_lower_count,zscore_upper_count,zscore_total_count,zscore_total_pct,mod_zscore_mad,mod_zscore_count,mod_zscore_pct,pctl_lower_bound,pctl_upper_bound,pctl_count,pctl_pct,kurtosis,distribution_type_x,is_heavy_tailed,is_skewed,heavy_tail_flag,has_outliers,outlier_severity,suggested_treatment,winsorize_lower,winsorize_upper,distribution_type_y,transformation_recommendation,scaling_needed,clipping_recommendation,winsorization_recommendation,is_numeric,is_discrete,is_near_constant,zero_inflation_flag,binning_opportunity,structure_score,recommended_action,reason,zero_ratio
367,POS_SK_DPD_SUM,float64,289444,3708,1.28,285736,98.72,False,81.11,False,0.0,234761,"[(np.float64(0.0), 234761), (np.float64(1.0), 4138), (np.float64(2.0), 3015)]",289444,0.0,81.11,1.0,1.43,"[('0.0', 81.11), ('1.0', 1.43), ('2.0', 1.04)]",False,Most frequent dominates with 81.11%,289444,18067,5.88,3708,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '18721.0', '17965.0', '21219.0', '4707.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,289444.0,0.0,267452.0,267452.0,351.3861,0.0,5678.1364,16.1593,0.0,0.0,0.0,23.5169,650.38,234761.0,0.0,0.0,0.0,0.0,0.0,0.0,54683.0,18.8924,0.0588,351.3861,0.0,5678.1364,0.0,0.0,0.0,267452.0,0.0,23.517,650.3912,0.0,0.0,highly_skewed,variable,0.0,non_normal,18067.0,0.0,0.0,0.0,0.0,0.0,0.0,54683.0,54683.0,18.89,54683.0,18.89,-16683.02,17385.8,0.0,1268.0,1268.0,0.44,3829.9,1185.0,0.41,0.0,1745.0,2893.0,1.0,650.38,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,False,True,True,0.7,treat_as_categorical,"high_skew, zero_inflated, discrete",0.8111
368,POS_SK_ID_PREV_NUNIQUE,float64,289444,25,0.01,289419,99.99,False,30.93,False,1.0,89514,"[(np.float64(1.0), 89514), (np.float64(2.0), 73582), (np.float64(3.0), 49753)]",289444,1.0,30.93,2.0,25.42,"[('1.0', 30.93), ('2.0', 25.42), ('3.0', 17.19)]",False,Most frequent dominates with 30.93%,289444,18067,5.88,25,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['1.0', '2.0', '10.0', '16.0', '20.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,289444.0,1.0,26.0,25.0,2.7651,2.0,1.9631,0.7099,1.0,4.0,3.0,1.7786,4.9018,0.0,0.0,1.0,4.0,3.0,-3.5,8.5,5062.0,1.7489,0.0588,2.7651,2.0,1.9631,1.0,1.0,4.0,26.0,3.0,1.7786,4.9019,5062.0,0.0175,highly_skewed,variable,0.0,non_normal,18067.0,1.0,4.0,3.0,-3.5,8.5,0.0,5062.0,5062.0,1.75,348.0,0.12,-3.12,8.65,0.0,5062.0,5062.0,1.75,1.0,8735.0,3.02,1.0,10.0,1720.0,0.59,4.9,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-3.5,8.5,heavy_tailed,log1p_or_quantile_transform,True,False,False,True,True,True,False,True,0.5,drop_or_encode,near_constant,0.0
369,PREV_AMT_ANNUITY_MAX,float64,290640,145950,50.22,144690,49.78,False,1.15,False,22500.0,3334,"[(np.float64(22500.0), 3334), (np.float64(38250.0), 2159), (np.float64(45000.0), 1932)]",290640,22500.0,1.15,38250.0,0.74,"[('22500.0', 1.15), ('38250.0', 0.74), ('45000.0', 0.66)]",False,Most frequent dominates with 1.15%,290640,16871,5.49,145950,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['9251.775', '6819.3', '14419.71', '8962.29', '6219.765']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290640.0,0.0,418058.145,418058.145,23722.7385,17907.75,19169.4927,0.8081,10389.78,31505.9287,21116.1488,2.2742,11.5191,1.0,0.0,10389.78,31505.9288,21116.1488,-21284.4431,63180.1519,11711.0,4.0294,0.0549,23722.7385,17907.75,19169.4927,0.0,10389.78,31505.9288,418058.145,21116.1488,2.2742,11.5193,11711.0,0.0403,highly_skewed,variable,0.0,non_normal,16871.0,10389.78,31505.93,21116.15,-21284.44,63180.15,0.0,11711.0,11711.0,4.03,2304.0,0.79,-33785.74,81231.22,0.0,4478.0,4478.0,1.54,9096.5,10539.0,3.63,2826.96,90224.19,5800.0,2.0,11.52,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-21284.44,63180.15,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,False,False,False,True,0.8,bin,high_skew,0.0
370,PREV_AMT_ANNUITY_MEAN,float64,290640,267474,92.03,23166,7.97,False,0.19,False,2250.0,545,"[(np.float64(2250.0), 545), (np.float64(6750.0), 265), (np.float64(4500.0), 238)]",290640,2250.0,0.19,6750.0,0.09,"[('2250.0', 0.19), ('6750.0', 0.09), ('4500.0', 0.08)]",False,Most frequent dominates with 0.19%,290640,16871,5.49,267474,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['9251.775', '8302.335000000001', '13997.8575', '12875.985', '12715.7325']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290640.0,0.0,300425.445,300425.445,14532.0528,11984.355,10007.4835,0.6886,7835.9672,18330.3135,10494.3463,2.5318,15.9802,1.0,0.0,7835.9672,18330.3135,10494.3463,-7905.5523,34071.833,13063.0,4.4946,0.0549,14532.0528,11984.355,10007.4835,0.0,7835.9672,18330.3135,300425.445,10494.3463,2.5319,15.9805,13063.0,0.0449,highly_skewed,variable,0.0,non_normal,16871.0,7835.97,18330.31,10494.35,-7905.55,34071.83,0.0,13063.0,13063.0,4.49,2968.0,1.02,-15490.4,44554.5,0.0,4785.0,4785.0,1.65,4862.7,9579.0,3.3,2700.37,50074.55,5814.0,2.0,15.98,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-7905.55,34071.83,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,False,False,False,True,0.8,bin,high_skew,0.0
371,PREV_AMT_APPLICATION_MAX,float64,291057,48662,16.72,242395,83.28,False,4.67,False,450000.0,13580,"[(np.float64(450000.0), 13580), (np.float64(225000.0), 10912), (np.float64(675000.0), 8435)]",291057,450000.0,4.67,225000.0,3.75,"[('450000.0', 4.67), ('225000.0', 3.75), ('675000.0', 2.9)]",False,Most frequent dominates with 4.67%,291057,16454,5.35,48662,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '115528.5', '41436.0', '278640.0', '190287.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,5850000.0,5850000.0,374590.4658,202500.0,421995.135,1.1266,98311.5,454500.0,356188.5,2.1105,5.6869,1015.0,0.0,98311.5,454500.0,356188.5,-435971.25,988782.75,29349.0,10.0836,0.0535,374590.4658,202500.0,421995.135,0.0,98311.5,454500.0,5850000.0,356188.5,2.1105,5.687,29349.0,0.1008,highly_skewed,variable,0.0,non_normal,16454.0,98311.5,454500.0,356188.5,-435971.25,988782.75,0.0,29349.0,29349.0,10.08,6586.0,2.26,-891394.94,1640575.87,0.0,5099.0,5099.0,1.75,135000.0,31387.0,10.78,19935.0,1935000.0,5812.0,2.0,5.69,right_skewed,True,True,True,True,severe,consider_log_transform,-435971.25,988782.75,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0035
372,PREV_AMT_APPLICATION_MEAN,float64,291057,191746,65.88,99311,34.12,False,0.35,False,0.0,1015,"[(np.float64(0.0), 1015), (np.float64(225000.0), 956), (np.float64(45000.0), 899)]",291057,0.0,0.35,225000.0,0.33,"[('0.0', 0.35), ('225000.0', 0.33), ('45000.0', 0.31)]",False,Most frequent dominates with 0.35%,291057,16454,5.35,191746,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '49837.95', '62943.0', '38991.0', '100140.75']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,4050000.0,4050000.0,154005.4864,106002.0,153287.8311,0.9953,61925.7375,191250.0,129324.2625,3.588,27.5094,1015.0,0.0,61925.7375,191250.0,129324.2625,-132060.6562,385236.3938,20369.0,6.9983,0.0535,154005.4864,106002.0,153287.8311,0.0,61925.7375,191250.0,4050000.0,129324.2625,3.588,27.5099,20369.0,0.07,highly_skewed,variable,0.0,non_normal,16454.0,61925.74,191250.0,129324.26,-132060.66,385236.39,0.0,20369.0,20369.0,7.0,6560.0,2.25,-305858.01,613868.98,0.0,5493.0,5493.0,1.89,54235.5,20113.0,6.91,14263.02,732384.05,5822.0,2.0,27.51,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-132060.66,385236.39,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0035
373,PREV_AMT_CREDIT_MAX,float64,291057,58510,20.1,232547,79.9,False,2.33,False,450000.0,6775,"[(np.float64(450000.0), 6775), (np.float64(225000.0), 4516), (np.float64(180000.0), 3885)]",291057,450000.0,2.33,225000.0,1.55,"[('450000.0', 2.33), ('225000.0', 1.55), ('180000.0', 1.33)]",False,Most frequent dominates with 2.33%,291057,16454,5.35,58510,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '65911.5', '231552.0', '2016000.0', '96273.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,4509688.5,4509688.5,413865.5665,225000.0,457538.3827,1.1055,104431.5,547344.0,442912.5,2.0005,5.0272,227.0,0.0,104431.5,547344.0,442912.5,-559937.25,1211712.75,23933.0,8.2228,0.0535,413865.5665,225000.0,457538.3827,0.0,104431.5,547344.0,4509688.5,442912.5,2.0005,5.0273,23933.0,0.0822,highly_skewed,variable,0.0,non_normal,16454.0,104431.5,547344.0,442912.5,-559937.25,1211712.75,0.0,23933.0,23933.0,8.22,4429.0,1.52,-958749.58,1786480.71,0.0,5175.0,5175.0,1.78,156307.5,30938.0,10.63,20520.0,2076157.08,5821.0,2.0,5.03,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-559937.25,1211712.75,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0008
374,PREV_AMT_CREDIT_MEAN,float64,291057,210626,72.37,80431,27.63,False,0.15,False,45000.0,427,"[(np.float64(45000.0), 427), (np.float64(135000.0), 352), (np.float64(90000.0), 301)]",291057,45000.0,0.15,135000.0,0.12,"[('45000.0', 0.15), ('135000.0', 0.12), ('90000.0', 0.1)]",False,Most frequent dominates with 0.15%,291057,16454,5.35,210626,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '964861.7727272728', '158915.25', '63360.34615384616', '128071.125']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,4050000.0,4050000.0,170070.0188,117450.0,165737.1784,0.9745,66849.4286,216072.0,149222.5714,3.2939,23.1193,227.0,0.0,66849.4286,216072.0,149222.5714,-156984.4286,439905.8571,18673.0,6.4156,0.0535,170070.0188,117450.0,165737.1784,0.0,66849.4286,216072.0,4050000.0,149222.5714,3.2939,23.1197,18673.0,0.0642,highly_skewed,variable,0.0,non_normal,16454.0,66849.43,216072.0,149222.57,-156984.43,439905.86,0.0,18673.0,18673.0,6.42,5456.0,1.87,-327141.52,667281.55,0.0,5374.0,5374.0,1.85,62325.0,18576.0,6.38,16811.34,787620.96,5822.0,2.0,23.12,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-156984.43,439905.86,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0008
375,PREV_AMT_DOWN_PAYMENT_MAX,float64,273605,21521,7.87,252084,92.13,False,28.13,False,0.0,76954,"[(np.float64(0.0), 76954), (np.float64(4500.0), 8305), (np.float64(9000.0), 7368)]",273605,0.0,28.13,4500.0,3.04,"[('0.0', 28.13), ('4500.0', 3.04), ('9000.0', 2.69)]",False,Most frequent dominates with 28.13%,273605,33906,11.03,21521,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '17797.5', '123363.0', '42264.0', '14122.125']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,273605.0,0.0,3060045.0,3060045.0,11681.062,5850.0,28603.1658,2.4487,0.0,13500.0,13500.0,27.5283,1628.5436,76954.0,0.0,0.0,13500.0,13500.0,-20250.0,33750.0,19102.0,6.9816,0.1103,11681.062,5850.0,28603.1658,0.0,0.0,13500.0,3060045.0,13500.0,27.5284,1628.5734,19102.0,0.0698,highly_skewed,variable,0.0,non_normal,33906.0,0.0,13500.0,13500.0,-20250.0,33750.0,0.0,19102.0,19102.0,6.98,7445.0,2.72,-74128.44,97490.56,0.0,2295.0,2295.0,0.84,5850.0,17000.0,6.21,0.0,90000.0,2561.0,0.94,1628.54,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-20250.0,33750.0,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.2813
376,PREV_AMT_DOWN_PAYMENT_MEAN,float64,273605,54046,19.75,219559,80.25,False,28.13,False,0.0,76953,"[(np.float64(0.0), 76953), (np.float64(4500.0), 4576), (np.float64(2250.0), 3124)]",273605,0.0,28.13,4500.0,1.67,"[('0.0', 28.13), ('4500.0', 1.67), ('2250.0', 1.14)]",False,Most frequent dominates with 28.13%,273605,33906,11.03,54046,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '45211.5', '16560.964285714286', '17154.0', '19222.875']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,273605.0,-0.225,2025000.0,2025000.225,7080.5033,3375.0,18421.7984,2.6018,0.0,8282.25,8282.25,31.4303,2190.3991,76953.0,1.0,0.0,8282.25,8282.25,-12423.375,20705.625,19318.0,7.0605,0.1103,7080.5033,3375.0,18421.7984,-0.225,0.0,8282.25,2025000.0,8282.25,31.4305,2190.4392,19318.0,0.0706,highly_skewed,variable,0.0,non_normal,33906.0,0.0,8282.25,8282.25,-12423.38,20705.62,0.0,19318.0,19318.0,7.06,8180.0,2.99,-48184.89,62345.9,0.0,2374.0,2374.0,0.87,3375.0,19114.0,6.99,0.0,57375.0,2737.0,1.0,2190.4,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-12423.38,20705.62,heavy_tailed,quantile_transform_or_robust_scaler,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.2813
377,PREV_AMT_GOODS_PRICE_MAX,float64,290082,48658,16.77,241424,83.23,False,4.68,False,450000.0,13584,"[(np.float64(450000.0), 13584), (np.float64(225000.0), 10909), (np.float64(675000.0), 8436)]",290082,450000.0,4.68,225000.0,3.76,"[('450000.0', 4.68), ('225000.0', 3.76), ('675000.0', 2.91)]",False,Most frequent dominates with 4.68%,290082,17429,5.67,48658,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '186295.5', '68458.5', '177448.5', '190287.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290082.0,0.0,5850000.0,5850000.0,375879.7191,202617.45,422152.5547,1.1231,98991.0,454500.0,355509.0,2.1085,5.6752,40.0,0.0,98991.0,454500.0,355509.0,-434272.5,987763.5,29349.0,10.1175,0.0567,375879.7191,202617.45,422152.5547,0.0,98991.0,454500.0,5850000.0,355509.0,2.1085,5.6753,29349.0,0.1012,highly_skewed,variable,0.0,non_normal,17429.0,98991.0,454500.0,355509.0,-434272.5,987763.5,0.0,29349.0,29349.0,10.12,6586.0,2.27,-890577.95,1642337.38,0.0,5099.0,5099.0,1.76,134757.45,31388.0,10.82,21910.5,1939500.0,5798.0,2.0,5.68,right_skewed,True,True,True,True,severe,consider_log_transform,-434272.5,987763.5,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0001
378,PREV_AMT_GOODS_PRICE_MEAN,float64,290082,185829,64.06,104253,35.94,False,0.39,False,135000.0,1138,"[(np.float64(135000.0), 1138), (np.float64(225000.0), 1125), (np.float64(45000.0), 997)]",290082,135000.0,0.39,225000.0,0.39,"[('135000.0', 0.39), ('225000.0', 0.39), ('45000.0', 0.34)]",False,Most frequent dominates with 0.39%,290082,17429,5.67,185829,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '147321.0', '88172.1', '93613.5', '333551.25']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290082.0,0.0,4050000.0,4050000.0,193895.9097,128591.25,192576.057,0.9932,73557.0,244901.7869,171344.7869,2.9588,16.3513,40.0,0.0,73557.0,244901.7869,171344.7869,-183460.1803,501918.9672,19863.0,6.8474,0.0567,193895.9097,128591.25,192576.057,0.0,73557.0,244901.7869,4050000.0,171344.7869,2.9588,16.3516,19863.0,0.0685,highly_skewed,variable,0.0,non_normal,17429.0,73557.0,244901.79,171344.79,-183460.18,501918.97,0.0,19863.0,19863.0,6.85,5880.0,2.03,-383832.26,771624.08,0.0,5534.0,5534.0,1.91,68546.73,21753.0,7.5,21125.98,914618.49,5802.0,2.0,16.35,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-183460.18,501918.97,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0001
379,PREV_APP_CREDIT_PERC_MAX,float64,290830,141278,48.58,149552,51.42,False,21.58,False,1.0,62765,"[(np.float64(1.0), 62765), (np.float64(1.1111111111111112), 16937), (np.float64(1.25), 4090)]",290830,1.0,21.58,1.1111111111111112,5.82,"[('1.0', 21.58), ('1.1111111111111112', 5.82), ('1.25', 1.41)]",False,Most frequent dominates with 21.58%,290830,16681,5.42,141278,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '1.0134715025906735', '1.2732824427480915', '1.1250861474844935', '1.4823295830575778']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290830.0,0.0,20.0,20.0,1.1137,1.0426,0.3076,0.2762,1.0,1.1318,0.1318,11.7702,383.417,788.0,0.0,1.0,1.1318,0.1318,0.8023,1.3296,30682.0,10.5498,0.0542,1.1137,1.0426,0.3076,0.0,1.0,1.1318,20.0,0.1318,11.7703,383.4236,30682.0,0.1055,highly_skewed,variable,0.0,non_normal,16681.0,1.0,1.13,0.13,0.8,1.33,2315.0,28367.0,30682.0,10.55,16161.0,5.56,0.19,2.04,788.0,3259.0,4047.0,1.39,0.07,23270.0,8.0,0.82,2.1,5812.0,2.0,383.42,right_skewed,True,True,True,True,severe,consider_log_transform,0.8,1.33,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0027
380,PREV_APP_CREDIT_PERC_MEAN,float64,290830,247296,85.03,43534,14.97,False,6.39,False,1.0,18575,"[(np.float64(1.0), 18575), (np.float64(1.1111111111111112), 2958), (np.float64(1.0555555555555556), 925)]",290830,1.0,6.39,1.1111111111111112,1.02,"[('1.0', 6.39), ('1.1111111111111112', 1.02), ('1.0555555555555556', 0.32)]",False,Most frequent dominates with 6.39%,290830,16681,5.42,247296,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.8516184997488928', '0.977825227992016', '1.0477940418455869', '0.9751405414545952']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,290830.0,0.0,5.4671,5.4671,0.9688,0.9715,0.1706,0.1761,0.9072,1.0266,0.1194,1.5097,29.1745,788.0,0.0,0.9072,1.0266,0.1194,0.7281,1.2056,29975.0,10.3067,0.0542,0.9688,0.9715,0.1706,0.0,0.9072,1.0266,5.4671,0.1194,1.5097,29.175,29975.0,0.1031,highly_skewed,variable,0.0,non_normal,16681.0,0.91,1.03,0.12,0.73,1.21,16185.0,13790.0,29975.0,10.31,8796.0,3.02,0.46,1.48,1952.0,2917.0,4869.0,1.67,0.06,17123.0,5.89,0.5,1.48,5557.0,1.91,29.17,right_skewed,True,True,True,True,severe,consider_log_transform,0.73,1.21,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0027
381,PREV_APP_CREDIT_PERC_VAR,float64,229461,211714,92.27,17747,7.73,False,2.77,False,0.0,6359,"[(np.float64(0.0), 6359), (np.float64(0.0061728395061728), 893), (np.float64(0.5), 480)]",229461,0.0,2.77,0.0061728395061728,0.39,"[('0.0', 2.77), ('0.0061728395061728', 0.39), ('0.5', 0.21)]",False,Most frequent dominates with 2.77%,229461,78050,25.38,211714,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0053241561080653', '0.0093064049493494', '0.0304186103418054', '0.3825774484437972', '0.0089788008081466']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,229461.0,0.0,63.7019,63.7019,0.0728,0.0099,0.347,4.7692,0.0035,0.0561,0.0526,75.772,9760.7989,6359.0,0.0,0.0035,0.0561,0.0526,-0.0754,0.135,39824.0,17.3555,0.2538,0.0728,0.0099,0.347,0.0,0.0035,0.0561,63.7019,0.0526,75.7725,9761.0116,39824.0,0.1736,highly_skewed,variable,0.0,non_normal,78050.0,0.0,0.06,0.05,-0.08,0.13,0.0,39824.0,39824.0,17.36,23918.0,10.42,-0.97,1.11,0.0,719.0,719.0,0.31,0.01,57855.0,25.21,0.0,0.62,2276.0,0.99,9760.8,right_skewed,True,True,True,True,severe,consider_log_transform,-0.08,0.13,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0277
382,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,float64,291057,261,0.09,290796,99.91,False,92.14,False,0.0,268183,"[(np.float64(0.0), 268183), (np.float64(0.5), 2954), (np.float64(0.3333333333333333), 2493)]",291057,0.0,92.14,0.5,1.01,"[('0.0', 92.14), ('0.5', 1.01), ('0.3333333333333333', 0.86)]",False,Most frequent dominates with 92.14%,291057,16454,5.35,261,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1052631578947368', '0.3571428571428571', '0.0277777777777777', '0.8095238095238095']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0298,0.0,0.124,4.1667,0.0,0.0,0.0,5.1199,28.8694,268183.0,0.0,0.0,0.0,0.0,0.0,0.0,22874.0,7.8589,0.0535,0.0298,0.0,0.124,0.0,0.0,0.0,1.0,0.0,5.12,28.8699,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,22874.0,22874.0,7.86,22874.0,7.86,-0.34,0.4,0.0,8256.0,8256.0,2.84,0.08,7911.0,2.72,0.0,0.67,2698.0,0.93,28.87,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9214
383,PREV_CHANNEL_TYPE_Car dealer_MEAN,float64,291057,35,0.01,291022,99.99,False,99.89,True,0.0,290739,"[(np.float64(0.0), 290739), (np.float64(0.3333333333333333), 45), (np.float64(0.5), 44)]",291057,0.0,99.89,0.3333333333333333,0.02,"[('0.0', 99.89), ('0.3333333333333333', 0.02), ('0.5', 0.02)]",True,Appears uniformly dominated,291057,16454,5.35,35,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.125', '0.1111111111111111', '0.0869565217391304', '0.0434782608695652']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0003,0.0,0.0127,37.7168,0.0,0.0,0.0,52.0332,3291.5645,290739.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.1093,0.0535,0.0003,0.0,0.0127,0.0,0.0,0.0,1.0,0.0,52.0334,3291.621,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,318.0,0.11,318.0,0.11,-0.04,0.04,0.0,317.0,317.0,0.11,0.01,315.0,0.11,0.0,0.0,318.0,0.11,3291.56,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9989
384,PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,float64,291057,129,0.04,290928,99.96,False,99.25,True,0.0,288869,"[(np.float64(0.0), 288869), (np.float64(1.0), 436), (np.float64(0.5), 274)]",291057,0.0,99.25,1.0,0.15,"[('0.0', 99.25), ('1.0', 0.15), ('0.5', 0.09)]",True,Appears uniformly dominated,291057,16454,5.35,129,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0714285714285714', '0.0285714285714285', '0.4210526315789473', '0.2105263157894736']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,291057.0,0.0,1.0,1.0,0.0037,0.0,0.0507,13.6335,0.0,0.0,0.0,16.106,280.378,288869.0,0.0,0.0,0.0,0.0,0.0,0.0,2188.0,0.7517,0.0535,0.0037,0.0,0.0507,0.0,0.0,0.0,1.0,0.0,16.1061,280.3828,0.0,0.0,highly_skewed,variable,0.0,non_normal,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,2188.0,2188.0,0.75,2188.0,0.75,-0.15,0.16,0.0,1898.0,1898.0,0.65,0.03,1803.0,0.62,0.0,0.0,2188.0,0.75,280.38,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9925
