,column,sample_size,target_type,pearson_corr_with_target,pearson_pvalue,pearson_ci_lower,pearson_ci_upper,spearman_corr_with_target,spearman_pvalue,point_biserial_corr,point_biserial_pvalue,mutual_info_score,mutual_info_normalized,eta_squared,abs_max_correlation,best_method,best_correlation,best_pvalue,correlation_direction,signal_strength,is_significant,is_strong_signal,mutual_information_numeric,nonlinear_signal_strength,signal_to_noise_flag,target_mean_by_bin_variation,monotonic_trend_with_target,bin_lift_max,correlation,information_value,predictive_level,is_predictive,n_valid_bins,unique_values,reason,max_abs_correlation,corr_score,mi_score,bin_var_score,bin_lift_score,total_score,predictive_power_band
391,PREV_DAYS_DECISION_MAX,291057,binary,0.0164,0.0,0.0128,0.02,0.0232,0.0,0.0164,0.0,0.0005,0.0002,0.0003,0.0232,spearman,0.0232,0.0,positive,negligible,True,False,0.000763,negligible,False,0.0201,True,1.1491,0.0232,0.0086,very_weak,False,10,2922,,0.0232,0,0,0,0,0,very_weak
392,PREV_DAYS_DECISION_MEAN,291057,binary,0.0469,0.0,0.0432,0.0505,0.0552,0.0,0.0469,0.0,0.0025,0.0012,0.0022,0.0552,spearman,0.0552,0.0,positive,negligible,True,False,0.002696,negligible,False,0.0465,True,1.3535,0.0552,0.0424,weak,False,10,60029,,0.0552,1,0,1,1,3,weak
393,PREV_DAYS_DECISION_MIN,291057,binary,0.0534,0.0,0.0498,0.0571,0.0536,0.0,0.0534,0.0,0.001,0.0005,0.0029,0.0536,spearman,0.0536,0.0,positive,negligible,True,False,0.001552,negligible,False,0.0431,True,1.2863,0.0536,0.0395,weak,False,10,2921,,0.0536,1,0,1,0,2,weak
394,PREV_DOWN_PAYMENT_TO_CREDIT_MAX,273605,binary,-0.0334,0.0,-0.0371,-0.0296,-0.0439,0.0,-0.0334,0.0,0.0017,0.0009,0.0011,0.0439,spearman,-0.0439,0.0,negative,negligible,True,False,0.001602,negligible,False,0.0422,True,1.24,-0.0439,0.0331,weak,False,8,118279,,0.0439,0,0,1,0,1,very_weak
395,PREV_DOWN_PAYMENT_TO_CREDIT_MEAN,273605,binary,-0.0292,0.0,-0.0329,-0.0254,-0.0371,0.0,-0.0292,0.0,0.0022,0.0011,0.0009,0.0371,spearman,-0.0371,0.0,negative,negligible,True,False,0.001938,negligible,False,0.036,True,1.1812,-0.0371,0.0219,weak,False,9,165423,,0.0371,0,0,1,0,1,very_weak
396,PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,291057,binary,0.0085,4e-06,0.0049,0.0121,0.007,0.000159,0.0085,4e-06,0.0002,0.0001,0.0001,0.0085,pearson,0.0085,4e-06,none,negligible,True,False,0.000295,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0085,0,0,0,0,0,very_weak
397,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,291057,binary,-0.0085,4e-06,-0.0121,-0.0049,-0.007,0.000159,-0.0085,4e-06,0.0689,0.0344,0.0001,0.0085,pearson,-0.0085,4e-06,none,negligible,True,False,0.070659,strong,True,,False,,,,none,False,0,0,too_few_valid_bins,0.0085,0,3,0,0,3,weak
398,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
399,PREV_GOODS_TO_CREDIT_RATIO_MAX,290073,binary,-0.0319,0.0,-0.0356,-0.0283,-0.0501,0.0,-0.0319,0.0,0.0044,0.0022,0.001,0.0501,spearman,-0.0501,0.0,negative,negligible,True,False,0.004034,negligible,False,0.0443,True,1.2721,-0.0501,0.0378,weak,False,9,141283,,0.0501,1,0,1,0,2,weak
400,PREV_GOODS_TO_CREDIT_RATIO_MEAN,290073,binary,-0.0498,0.0,-0.0534,-0.0461,-0.0674,0.0,-0.0498,0.0,0.003,0.0015,0.0025,0.0674,spearman,-0.0674,0.0,negative,negligible,True,False,0.003221,negligible,False,0.0626,True,1.501,-0.0674,0.0627,weak,True,10,246133,,0.0674,1,0,1,1,3,weak
401,PREV_HOUR_APPR_PROCESS_START_MAX,291057,binary,-0.0308,0.0,-0.0345,-0.0272,-0.0309,0.0,-0.0308,0.0,0.0059,0.003,0.001,0.0309,spearman,-0.0309,0.0,negative,negligible,True,False,0.006063,weak,True,0.0267,True,1.1975,-0.0309,0.0128,very_weak,False,10,24,,0.0309,0,1,0,0,1,very_weak
402,PREV_HOUR_APPR_PROCESS_START_MEAN,291057,binary,-0.0359,0.0,-0.0396,-0.0323,-0.0357,0.0,-0.0359,0.0,0.0023,0.0011,0.0013,0.0359,pearson,-0.0359,0.0,negative,negligible,True,False,0.002265,negligible,False,0.0377,True,1.2995,-0.0357,0.0184,very_weak,False,10,2558,,0.0359,0,0,1,0,1,very_weak
403,PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN,291057,binary,0.0106,0.0,0.007,0.0143,0.0142,0.0,0.0106,0.0,0.0002,0.0001,0.0001,0.0142,spearman,0.0142,0.0,positive,negligible,True,False,0.000316,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0142,0,0,0,0,0,very_weak
404,PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN,291057,binary,0.0013,0.466592,-0.0023,0.005,0.0055,0.003183,0.0013,0.466592,0.0001,0.0001,0.0,0.0055,spearman,0.0055,0.003183,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0055,0,0,0,0,0,very_weak
405,PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN,291057,binary,0.0007,0.713619,-0.003,0.0043,-0.0007,0.70322,0.0007,0.713619,0.0001,0.0,0.0,0.0007,spearman,-0.0007,0.70322,none,negligible,False,False,2.6e-05,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0007,0,0,0,0,0,very_weak
406,PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN,291057,binary,0.0044,0.017198,0.0008,0.008,0.0026,0.166183,0.0044,0.017198,0.0,0.0,0.0,0.0044,point_biserial,0.0044,0.017198,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0044,0,0,0,0,0,very_weak
407,PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN,291057,binary,0.0008,0.675012,-0.0029,0.0044,0.0021,0.252373,0.0008,0.675012,0.0001,0.0,0.0,0.0021,spearman,0.0021,0.252373,none,negligible,False,False,0.000397,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0021,0,0,0,0,0,very_weak
408,PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN,291057,binary,0.0014,0.46498,-0.0023,0.005,0.0018,0.328604,0.0014,0.46498,0.0,0.0,0.0,0.0018,spearman,0.0018,0.328604,none,negligible,False,False,0.000462,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0018,0,0,0,0,0,very_weak
409,PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN,291057,binary,0.0076,4.6e-05,0.0039,0.0112,0.0142,0.0,0.0076,4.6e-05,0.0002,0.0001,0.0001,0.0142,spearman,0.0142,0.0,positive,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0142,0,0,0,0,0,very_weak
410,PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,291057,binary,0.0116,0.0,0.008,0.0152,0.0164,0.0,0.0116,0.0,0.0002,0.0001,0.0001,0.0164,spearman,0.0164,0.0,positive,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0164,0,0,0,0,0,very_weak
411,PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,291057,binary,0.0034,0.064593,-0.0002,0.0071,0.0053,0.004274,0.0034,0.064593,0.0,0.0,0.0,0.0053,spearman,0.0053,0.004274,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0053,0,0,0,0,0,very_weak
412,PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN,291057,binary,0.0021,0.266896,-0.0016,0.0057,0.0062,0.000829,0.0021,0.266896,0.0001,0.0001,0.0,0.0062,spearman,0.0062,0.000829,none,negligible,True,False,0.000468,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0062,0,0,0,0,0,very_weak
413,PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,291057,binary,0.0013,0.493427,-0.0024,0.0049,0.0062,0.00086,0.0013,0.493427,0.0001,0.0001,0.0,0.0062,spearman,0.0062,0.00086,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0062,0,0,0,0,0,very_weak
414,PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN,291057,binary,0.0082,1e-05,0.0045,0.0118,0.0067,0.000279,0.0082,1e-05,0.0001,0.0,0.0001,0.0082,pearson,0.0082,1e-05,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0082,0,0,0,0,0,very_weak
415,PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,291057,binary,0.0039,0.034268,0.0003,0.0076,0.0058,0.00176,0.0039,0.034268,0.0001,0.0,0.0,0.0058,spearman,0.0058,0.00176,none,negligible,True,False,0.000773,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0058,0,0,0,0,0,very_weak
416,PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,291057,binary,0.0017,0.367076,-0.002,0.0053,0.0048,0.009548,0.0017,0.367076,0.0,0.0,0.0,0.0048,spearman,0.0048,0.009548,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0048,0,0,0,0,0,very_weak
417,PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,291057,binary,0.0092,1e-06,0.0056,0.0128,0.0133,0.0,0.0092,1e-06,0.0002,0.0001,0.0001,0.0133,spearman,0.0133,0.0,positive,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0133,0,0,0,0,0,very_weak
418,PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN,291057,binary,0.0001,0.947882,-0.0035,0.0038,0.003,0.107704,0.0001,0.947882,0.0,0.0,0.0,0.003,spearman,0.003,0.107704,none,negligible,False,False,0.000477,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.003,0,0,0,0,0,very_weak
419,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,291057,binary,0.0191,0.0,0.0155,0.0228,0.0269,0.0,0.0191,0.0,0.0005,0.0002,0.0004,0.0269,spearman,0.0269,0.0,positive,negligible,True,False,0.000612,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0269,0,0,0,0,0,very_weak
420,PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN,291057,binary,0.0123,0.0,0.0086,0.0159,0.0163,0.0,0.0123,0.0,0.0001,0.0001,0.0002,0.0163,spearman,0.0163,0.0,positive,negligible,True,False,0.00044,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0163,0,0,0,0,0,very_weak
421,PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN,291057,binary,0.0034,0.066256,-0.0002,0.007,0.0073,7.7e-05,0.0034,0.066256,0.0,0.0,0.0,0.0073,spearman,0.0073,7.7e-05,none,negligible,True,False,0.000374,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0073,0,0,0,0,0,very_weak
422,PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN,291057,binary,0.0012,0.521961,-0.0024,0.0048,0.0022,0.227025,0.0012,0.521961,0.0001,0.0,0.0,0.0022,spearman,0.0022,0.227025,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0022,0,0,0,0,0,very_weak
423,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,291057,binary,0.023,0.0,0.0193,0.0266,0.0352,0.0,0.023,0.0,0.0003,0.0002,0.0005,0.0352,spearman,0.0352,0.0,positive,negligible,True,False,0.000735,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0352,0,0,0,0,0,very_weak
424,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,291057,binary,0.0191,0.0,0.0155,0.0228,0.0293,0.0,0.0191,0.0,0.0006,0.0003,0.0004,0.0293,spearman,0.0293,0.0,positive,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0293,0,0,0,0,0,very_weak
425,PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN,291057,binary,0.0047,0.010507,0.0011,0.0084,0.0088,2e-06,0.0047,0.010507,0.0001,0.0001,0.0,0.0088,spearman,0.0088,2e-06,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0088,0,0,0,0,0,very_weak
426,PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,291057,binary,-0.015,0.0,-0.0186,-0.0114,-0.0149,0.0,-0.015,0.0,0.014,0.007,0.0002,0.015,point_biserial,-0.015,0.0,negative,negligible,True,False,0.013253,weak,True,0.0105,True,1.0957,-0.0149,0.0031,very_weak,False,6,407,,0.015,0,1,0,0,1,very_weak
427,PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,291057,binary,-0.0004,0.846699,-0.004,0.0033,0.0013,0.488602,-0.0004,0.846699,0.0024,0.0012,0.0,0.0013,spearman,0.0013,0.488602,none,negligible,False,False,0.002348,negligible,False,0.0146,True,1.129,0.0013,0.0013,very_weak,False,6,414,,0.0013,0,0,0,0,0,very_weak
428,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
429,PREV_NAME_CLIENT_TYPE_New_MEAN,291057,binary,0.0213,0.0,0.0177,0.0249,0.0251,0.0,0.0213,0.0,0.0072,0.0036,0.0005,0.0251,spearman,0.0251,0.0,positive,negligible,True,False,0.009739,weak,True,0.0342,True,1.1921,0.0251,0.023,weak,False,7,161,,0.0251,0,1,1,0,2,weak
430,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,291057,binary,-0.0268,0.0,-0.0305,-0.0232,-0.0325,0.0,-0.0268,0.0,0.0014,0.0007,0.0007,0.0325,spearman,-0.0325,0.0,negative,negligible,True,False,0.002083,negligible,False,0.0245,True,1.0664,-0.0325,0.014,very_weak,False,3,168,,0.0325,0,0,0,0,0,very_weak
431,PREV_NAME_CLIENT_TYPE_Repeater_MEAN,291057,binary,-0.0046,0.012684,-0.0083,-0.001,-0.0039,0.037625,-0.0046,0.012684,0.0039,0.0019,0.0,0.0046,point_biserial,-0.0046,0.012684,none,negligible,True,False,0.004649,negligible,False,0.0303,True,1.2021,-0.0039,0.0081,very_weak,False,8,219,,0.0046,0,0,1,0,1,very_weak
432,PREV_NAME_CLIENT_TYPE_XNA_MEAN,291057,binary,0.0017,0.362546,-0.0019,0.0053,0.0045,0.016077,0.0017,0.362546,0.0001,0.0,0.0,0.0045,spearman,0.0045,0.016077,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0045,0,0,0,0,0,very_weak
433,PREV_NAME_CLIENT_TYPE_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
434,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,291057,binary,-0.0635,0.0,-0.0671,-0.0599,-0.0585,0.0,-0.0635,0.0,0.0149,0.0074,0.004,0.0635,point_biserial,-0.0635,0.0,negative,negligible,True,False,0.013499,weak,True,0.0654,True,1.6205,-0.0585,0.0603,weak,True,6,362,,0.0635,1,1,1,1,4,moderate
435,PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,291057,binary,0.0122,0.0,0.0086,0.0158,0.0134,0.0,0.0122,0.0,0.0013,0.0006,0.0001,0.0134,spearman,0.0134,0.0,positive,negligible,True,False,0.001702,negligible,False,0.0097,True,1.1104,0.0134,0.0021,very_weak,False,4,362,,0.0134,0,0,0,0,0,very_weak
436,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,291057,binary,0.0777,0.0,0.0741,0.0813,0.0675,0.0,0.0777,0.0,0.0039,0.002,0.006,0.0777,point_biserial,0.0777,0.0,positive,negligible,True,False,0.004177,negligible,False,0.0687,True,1.7287,0.0675,0.0669,weak,True,4,397,,0.0777,1,0,1,1,3,weak
437,PREV_NAME_CONTRACT_STATUS_Unused offer_MEAN,291057,binary,0.0009,0.618377,-0.0027,0.0046,-0.0001,0.948723,0.0009,0.618377,0.0003,0.0001,0.0,0.0009,point_biserial,0.0009,0.618377,none,negligible,False,False,0.001263,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0009,0,0,0,0,0,very_weak
438,PREV_NAME_CONTRACT_STATUS_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
439,PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,291057,binary,0.015,0.0,0.0114,0.0186,0.0149,0.0,0.015,0.0,0.0026,0.0013,0.0002,0.015,point_biserial,0.015,0.0,positive,negligible,True,False,0.002563,negligible,False,0.0123,True,1.1147,0.0149,0.0039,very_weak,False,6,407,,0.015,0,0,0,0,0,very_weak
440,PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,291057,binary,-0.0326,0.0,-0.0363,-0.029,-0.0325,0.0,-0.0326,0.0,0.0116,0.0058,0.0011,0.0326,pearson,-0.0326,0.0,negative,negligible,True,False,0.012296,weak,True,0.0276,True,1.2491,-0.0325,0.0168,very_weak,False,6,377,,0.0326,0,1,0,0,1,very_weak
441,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,291057,binary,0.0387,0.0,0.0351,0.0423,0.0388,0.0,0.0387,0.0,0.0019,0.001,0.0015,0.0388,spearman,0.0388,0.0,positive,negligible,True,False,0.001862,negligible,False,0.0353,True,1.3829,0.0388,0.0175,very_weak,False,4,278,,0.0388,0,0,1,1,2,weak
442,PREV_NAME_CONTRACT_TYPE_XNA_MEAN,291057,binary,0.0086,3e-06,0.005,0.0122,0.0131,0.0,0.0086,3e-06,0.0002,0.0001,0.0001,0.0131,spearman,0.0131,0.0,positive,negligible,True,False,0.00055,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0131,0,0,0,0,0,very_weak
443,PREV_NAME_CONTRACT_TYPE_nan_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
444,PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN,291057,binary,-0.0024,0.203856,-0.006,0.0013,-0.0015,0.423797,-0.0024,0.203856,0.0001,0.0,0.0,0.0024,pearson,-0.0024,0.203856,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0024,0,0,0,0,0,very_weak
445,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,291057,binary,-0.0006,0.765151,-0.0042,0.0031,-0.0006,0.765151,-0.0006,0.765151,0.0001,0.0,0.0,0.0006,point_biserial,-0.0006,0.765151,none,negligible,False,False,0.000155,negligible,False,,False,,,,none,False,0,0,insufficient_data,0.0006,0,0,0,0,0,very_weak
446,PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,291057,binary,-0.0073,9.1e-05,-0.0109,-0.0036,-0.0098,0.0,-0.0073,9.1e-05,0.001,0.0005,0.0001,0.0098,spearman,-0.0098,0.0,none,negligible,True,False,3.9e-05,negligible,False,0.0106,True,1.0356,-0.0098,0.0023,very_weak,False,3,182,,0.0098,0,0,0,0,0,very_weak
447,PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,291057,binary,0.003,0.106646,-0.0006,0.0066,0.0038,0.042277,0.003,0.106646,0.0,0.0,0.0,0.0038,spearman,0.0038,0.042277,none,negligible,True,False,0.000262,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0038,0,0,0,0,0,very_weak
448,PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,291057,binary,-0.0213,0.0,-0.025,-0.0177,-0.0232,0.0,-0.0213,0.0,0.0003,0.0002,0.0005,0.0232,spearman,-0.0232,0.0,negative,negligible,True,False,0.000974,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0232,0,0,0,0,0,very_weak
449,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,291057,binary,-0.0044,0.018797,-0.008,-0.0007,-0.005,0.006874,-0.0044,0.018797,0.0009,0.0005,0.0,0.005,spearman,-0.005,0.006874,none,negligible,True,False,0.000783,negligible,False,0.0053,True,1.0263,-0.005,0.0006,very_weak,False,3,193,,0.005,0,0,0,0,0,very_weak
450,PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,291057,binary,-0.0101,0.0,-0.0137,-0.0064,-0.0118,0.0,-0.0101,0.0,0.0001,0.0,0.0001,0.0118,spearman,-0.0118,0.0,negative,negligible,True,False,0.000249,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0118,0,0,0,0,0,very_weak
451,PREV_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,291057,binary,-0.0193,0.0,-0.023,-0.0157,-0.0239,0.0,-0.0193,0.0,0.0013,0.0007,0.0004,0.0239,spearman,-0.0239,0.0,negative,negligible,True,False,0.000694,negligible,False,0.0184,True,1.0557,-0.0239,0.0089,very_weak,False,3,183,,0.0239,0,0,0,0,0,very_weak
452,PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,291057,binary,0.0013,0.496386,-0.0024,0.0049,0.0,0.986391,0.0013,0.496386,0.0001,0.0001,0.0,0.0013,pearson,0.0013,0.496386,none,negligible,False,False,0.000665,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0013,0,0,0,0,0,very_weak
453,PREV_NAME_GOODS_CATEGORY_Education_MEAN,291057,binary,-0.0022,0.22565,-0.0059,0.0014,-0.0011,0.545694,-0.0022,0.22565,0.0,0.0,0.0,0.0022,point_biserial,-0.0022,0.22565,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0022,0,0,0,0,0,very_weak
454,PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,291057,binary,-0.0036,0.051056,-0.0072,0.0,-0.003,0.106654,-0.0036,0.051056,0.0001,0.0,0.0,0.0036,pearson,-0.0036,0.051056,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0036,0,0,0,0,0,very_weak
455,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,291057,binary,-0.0302,0.0,-0.0338,-0.0265,-0.0322,0.0,-0.0302,0.0,0.0011,0.0005,0.0009,0.0322,spearman,-0.0322,0.0,negative,negligible,True,False,0.000911,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0322,0,0,0,0,0,very_weak
456,PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,291057,binary,-0.0043,0.021695,-0.0079,-0.0006,-0.0044,0.017362,-0.0043,0.021695,0.0,0.0,0.0,0.0044,spearman,-0.0044,0.017362,none,negligible,True,False,0.000521,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0044,0,0,0,0,0,very_weak
457,PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,291057,binary,-0.0064,0.000517,-0.0101,-0.0028,-0.0063,0.000665,-0.0064,0.000517,0.0001,0.0001,0.0,0.0064,point_biserial,-0.0064,0.000517,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0064,0,0,0,0,0,very_weak
458,PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,291057,binary,,,,,,,,,0.0001,0.0,,,none,,,unknown,unknown,False,False,,unknown,False,,False,,,,none,False,0,0,insufficient_data,,0,0,0,0,0,very_weak
459,PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,291057,binary,0.0028,0.129825,-0.0008,0.0064,0.002,0.276441,0.0028,0.129825,0.0001,0.0,0.0,0.0028,pearson,0.0028,0.129825,none,negligible,False,False,0.000443,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0028,0,0,0,0,0,very_weak
460,PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,291057,binary,0.0028,0.127737,-0.0008,0.0065,0.0027,0.146439,0.0028,0.127737,0.0002,0.0001,0.0,0.0028,pearson,0.0028,0.127737,none,negligible,False,False,0.000452,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0028,0,0,0,0,0,very_weak
461,PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,291057,binary,-0.0093,1e-06,-0.0129,-0.0056,-0.0099,0.0,-0.0093,1e-06,0.0003,0.0001,0.0001,0.0099,spearman,-0.0099,0.0,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0099,0,0,0,0,0,very_weak
462,PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,291057,binary,-0.0057,0.002274,-0.0093,-0.002,-0.0047,0.010432,-0.0057,0.002274,0.0001,0.0,0.0,0.0057,pearson,-0.0057,0.002274,none,negligible,True,False,4.7e-05,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0057,0,0,0,0,0,very_weak
463,PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,291057,binary,0.0183,0.0,0.0147,0.022,0.0145,0.0,0.0183,0.0,0.0018,0.0009,0.0003,0.0183,pearson,0.0183,0.0,positive,negligible,True,False,0.001589,negligible,False,0.0174,True,1.204,0.0145,0.004,very_weak,False,5,232,,0.0183,0,0,0,0,0,very_weak
464,PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,291057,binary,-0.0002,0.898804,-0.0039,0.0034,0.0004,0.833725,-0.0002,0.898804,0.0001,0.0,0.0,0.0004,spearman,0.0004,0.833725,none,negligible,False,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0004,0,0,0,0,0,very_weak
465,PREV_NAME_GOODS_CATEGORY_Other_MEAN,291057,binary,-0.0048,0.010276,-0.0084,-0.0011,-0.0078,2.5e-05,-0.0048,0.010276,0.0,0.0,0.0,0.0078,spearman,-0.0078,2.5e-05,none,negligible,True,False,0.00027,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0078,0,0,0,0,0,very_weak
466,PREV_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,291057,binary,-0.0044,0.018795,-0.008,-0.0007,-0.0069,0.00019,-0.0044,0.018795,0.0006,0.0003,0.0,0.0069,spearman,-0.0069,0.00019,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.0069,0,0,0,0,0,very_weak
467,PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,291057,binary,-0.0007,0.699015,-0.0043,0.0029,-0.004,0.031898,-0.0007,0.699015,0.0,0.0,0.0,0.004,spearman,-0.004,0.031898,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,too_few_valid_bins,0.004,0,0,0,0,0,very_weak
